pnt_id,x,y,fall09,fall11,spring10,spring11,cti,dem,precip,slope,mlra,lru
1443,458312.6193,3715634.293,26.879381,27.330236,26.110469,27.267084,2.363052,1794.571533,13.077588,104.051742,40,40-1AZ
1444,505804.8679,3542226.724,19.028379,34.422843,13.380484,21.676052,8.079895,2656.683837,11.708154,4.12687,40,40-1AZ
1445,448015.7112,3579879.121,12.64204,5.652505,9.704272,8.497678,9.714152,2283.139648,11.111552,0.755816,40,40-1AZ
1446,490012.8193,3548738.742,24.325664,22.41583,20.896448,19.875745,7.55171,2786.489013,12.254037,2.27361,40,40-1AZ
1447,472443.2225,3633662.815,14.440001,9.445404,18.537288,15.324577,7.36153,1981.404174,11.198946,1.277879,40,40-1AZ
1448,474046.6233,3685742.002,24.129547,22.843244,18.367252,24.169448,5.429424,2152.631347,13.204233,19.337879,40,40-1AZ
1449,441093.4743,3559074.462,19.261428,18.98092,17.724882,14.489648,9.180028,2314.325683,11.153407,1.028841,40,40-1AZ
1450,423688.9639,3540833.589,28.854866,21.666122,20.839727,21.520988,7.483575,2981.517333,15.423747,5.421933,40,40-1AZ
1451,520800.7443,3555245.792,11.382546,12.433681,11.261174,12.244288,9.784114,2903.193359,13.515421,0.822435,40,40-1AZ
1452,490852.6972,3570500.129,14.02825,6.128407,17.200222,8.621047,3.63316,2719.446777,12.157581,25.539735,40,40-1AZ
1453,460779.9101,3531522.104,20.769632,15.735973,19.482746,13.881964,7.504698,2926.682128,12.589155,1.853037,40,40-1AZ
1454,428305.5249,3537175.257,19.346179,12.857587,17.066249,14.178726,8.770514,2713.794433,14.434927,2.935671,40,40-1AZ
1455,445567.6275,3720985.209,27.679634,18.141977,24.761617,21.623155,7.753825,2041.495239,13.366196,0.650753,40,40-1AZ
1456,463575.7071,3581992.771,19.766937,11.242812,15.661377,11.443119,9.37581,2105.562255,10.050739,0.966755,40,40-1AZ
1457,460694.2873,3565868.134,14.448431,12.045865,11.338644,11.07329,6.630977,2492.430664,11.491124,4.959855,40,40-1AZ
1458,478747.5207,3566982.357,15.17035,9.157802,12.250811,8.51738,7.485675,2267.761962,11.155751,1.998988,40,40-1AZ
1459,446063.4543,3705843.898,27.219963,20.796955,26.893093,23.767766,5.273789,2140.531005,13.255488,19.088695,40,40-1AZ
1460,511232.2465,3614273.982,26.608621,22.240831,28.021608,26.735578,8.319903,3663.402832,16.620994,3.899088,40,40-1AZ
1461,469591.5524,3569288.406,31.302661,29.848144,25.172769,23.392654,9.05039,2186.961425,10.849292,0.736481,40,40-1AZ
1462,499040.3744,3527809.506,2.09887,0,0.49526,0.804016,7.738321,3056.074951,14.118085,2.971267,40,40-1AZ
1463,432452.9297,3550500.344,20.132799,15.345013,18.250522,17.497776,8.214363,2714.682617,12.086871,2.435981,40,40-1AZ
1464,472884.0067,3629363.482,11.009387,4.023867,16.38668,6.803515,6.891807,2033.669189,11.164901,0.94781,40,40-1AZ
1465,522083.6801,3615455.267,27.944009,28.817314,27.057464,28.471506,4.829888,4008.374511,18.15736,7.579138,40,40-1AZ
1466,426796.0634,3542275.631,19.884305,15.181091,15.292467,16.363029,9.387757,2914.743652,14.774937,1.068389,40,40-1AZ
1467,481427.6107,3577436.893,16.755096,10.526094,17.837289,11.138109,7.676282,2260.527587,11.364259,1.716791,40,40-1AZ
1468,498834.8886,3523022.362,14.303781,17.554399,6.152933,14.688218,7.460381,3019.789794,13.95913,8.221048,40,40-1AZ
