"Rowid_","MASK","X","Y","SLOPE_PERCENT","COVER_FALL09","COVER_FALL11","COVER_SPRING10","COVER_SPRING11","CTI","DEM_AZ_FT","PRECIP_AVG"
,1509,604367.769271,3984637.911018,2.247288,19.000000,17.000000,18.000000,15.000000,6.701629,6249.119628,8.896461
,1510,569312.055749,4068903.508716,2.624347,11.000000,14.000000,9.000000,9.000000,5.853429,5615.903808,7.272051
,1511,641642.964974,4093069.329859,1.818517,12.000000,7.000000,12.000000,15.000000,9.516026,5315.252441,8.199216
,1512,633640.520206,3987170.011468,2.179009,1.000000,0.000000,0.000000,0.000000,6.039595,5942.735351,9.635045
,1513,617059.798069,3981737.464907,2.743369,11.000000,12.000000,15.000000,8.000000,5.809034,5887.757812,8.368115
,1514,633088.839536,3973288.659669,4.866438,2.000000,0.000000,0.000000,0.000000,7.027644,5948.321289,9.365360
,1515,612415.700199,4006485.322537,1.614003,13.000000,9.000000,16.000000,5.000000,7.438112,5873.212890,8.147642
,1516,642011.512594,4038559.205374,2.312340,12.000000,12.000000,14.000000,12.000000,6.673221,5663.302246,8.497642
,1517,586357.746812,4056544.861424,0.393025,7.000000,11.000000,7.000000,7.000000,9.830439,5566.066406,7.245279
,1518,564098.271343,4080295.239543,2.552881,6.000000,4.000000,4.000000,4.000000,9.213231,5304.153808,6.328743
,1519,642359.969446,4087942.345474,10.727691,13.000000,12.000000,14.000000,15.000000,7.084462,5764.328613,9.075595
,1520,633691.573471,4057322.627463,2.307846,10.000000,13.000000,2.000000,13.000000,8.872352,5294.820312,8.311815
,1521,630304.406329,4012617.120906,3.035686,13.000000,9.000000,10.000000,12.000000,7.653723,5588.903808,9.153548
,1522,629450.144436,4067764.205338,2.351701,11.000000,8.000000,3.000000,10.000000,7.572662,5633.501953,8.270083
,1523,615728.785934,4037050.647659,1.339939,13.000000,8.000000,13.000000,11.000000,7.218699,5693.338378,8.185438
,1524,614271.288913,3992250.258495,5.706684,15.000000,16.000000,9.000000,13.000000,7.273886,5824.723632,8.133468
,1525,615104.708334,4036282.193323,1.533162,12.000000,7.000000,255.000000,8.000000,8.587936,5731.506835,8.277956
,1526,562253.842828,4062527.584830,4.344102,16.000000,9.000000,13.000000,11.000000,7.141179,5878.578125,8.386224
,1527,613471.047738,4076128.428332,4.487220,9.000000,5.000000,3.000000,6.000000,11.551456,4958.369140,6.211814
,1528,622723.389709,4010960.410427,2.046794,11.000000,6.000000,5.000000,7.000000,7.488248,5822.723144,8.384650
,1529,577506.810319,4063765.791602,1.182990,4.000000,11.000000,1.000000,0.000000,12.671540,5433.681152,7.033074
,1530,610823.358436,4021704.735197,2.224350,6.000000,3.000000,11.000000,0.000000,6.018824,5776.541015,8.352366
,1531,636620.723542,4033687.057977,4.098160,6.000000,3.000000,5.000000,7.000000,7.017213,5590.562500,8.361027
,1532,622673.637450,4031223.782894,19.601831,16.000000,17.000000,12.000000,9.000000,3.842634,5274.711425,7.578744
,1533,560708.147288,4061070.832164,12.688257,19.000000,17.000000,15.000000,15.000000,6.357043,6084.082519,9.073627
,1534,611634.788112,4093577.221796,5.863138,5.000000,2.000000,1.000000,0.000000,6.659066,5088.186035,6.482680
,1535,629736.643579,4015583.213413,1.474609,9.000000,2.000000,8.000000,5.000000,8.509254,5542.889160,8.855910
,1536,603493.414510,4063930.193598,2.437808,9.000000,4.000000,255.000000,4.000000,7.719063,5179.921386,6.449216
,1537,598661.670261,4073282.631776,0.007186,12.000000,6.000000,12.000000,10.000000,13.127626,5111.054199,6.143310
,1538,580101.228091,4061758.587425,2.771854,9.000000,8.000000,5.000000,5.000000,8.196693,5660.359375,7.229137
,1539,626774.561990,3976657.542178,43.246536,17.000000,13.000000,11.000000,11.000000,3.744500,5949.265136,9.338193
,1540,593200.963284,4094832.612148,2.238886,5.000000,2.000000,5.000000,5.000000,6.012210,4738.767089,9.338193
,1541,650593.956808,4092363.469766,1.572559,16.000000,14.000000,13.000000,18.000000,7.058675,5355.683105,8.160241
,1542,620573.665547,4070473.163599,10.408185,13.000000,10.000000,6.000000,6.000000,4.475682,5149.123046,6.588586
,1543,619777.081716,4053307.628358,11.059259,12.000000,13.000000,255.000000,7.000000,4.415016,5448.516601,7.351578
,1544,612537.746437,4013746.027635,1.533827,13.000000,12.000000,13.000000,12.000000,7.776688,5761.520996,7.994099
,1545,642779.997416,4075916.321580,19.343364,13.000000,9.000000,9.000000,8.000000,6.253832,5553.327636,8.140161
,1546,641476.059133,4090435.347973,3.658511,11.000000,8.000000,9.000000,13.000000,7.130606,5424.263671,8.446855
,1547,585487.976961,4074210.109929,0.000000,9.000000,12.000000,9.000000,9.000000,15.257712,5319.050292,6.268507
,1548,633233.967960,3978421.415328,0.408208,0.000000,0.000000,0.000000,0.000000,9.100522,5942.927246,9.366540
,1549,558144.275899,4062455.722834,1.153747,15.000000,10.000000,4.000000,3.000000,6.675346,5855.473144,8.707091
,1550,617662.513744,4067255.137055,22.224740,13.000000,8.000000,9.000000,4.000000,6.852554,5240.718261,6.543310
,1551,604420.095778,4041402.241714,1.352879,7.000000,10.000000,6.000000,7.000000,8.818533,5993.254882,8.633075
,1552,611790.303961,4057471.115635,3.820787,12.000000,4.000000,15.000000,11.000000,5.477825,5576.597656,7.158665
,1553,669677.135418,4090816.103872,54.769882,22.000000,6.000000,10.000000,9.000000,4.201422,4999.488769,7.214570
,1554,617622.210030,4038948.434736,3.667891,11.000000,11.000000,11.000000,12.000000,7.310450,5735.508300,8.100005
,1555,564698.766969,4088639.362767,1.099247,6.000000,3.000000,5.000000,3.000000,8.515352,5210.062988,6.551578
,1556,626804.603833,4035548.592035,3.954558,21.000000,17.000000,15.000000,15.000000,6.136533,5224.620605,7.578744
,1557,603883.788572,3982688.220217,6.008124,19.000000,23.000000,19.000000,17.000000,9.301782,6343.547363,8.942917
,1558,614721.284240,3992614.513835,15.014647,15.000000,12.000000,11.000000,10.000000,4.109269,5809.077148,8.133468
,1559,578778.100329,4074592.614660,10.254899,4.000000,2.000000,1.000000,0.000000,4.490505,5496.712890,6.608271
,1560,658172.939542,4092863.164106,1.535906,4.000000,2.000000,4.000000,5.000000,10.340497,5244.919433,7.747248
,1561,605888.794690,4044194.375137,1.916531,8.000000,7.000000,7.000000,7.000000,7.777091,5683.755371,8.048035
,1562,616668.896814,3976649.395205,0.776558,19.000000,21.000000,18.000000,19.000000,7.070555,5988.044921,8.716540
,1563,599286.652135,3995665.127041,2.961225,16.000000,14.000000,18.000000,11.000000,8.622963,6110.312500,8.531106
,1564,626284.818422,4083072.624604,10.126535,11.000000,6.000000,8.000000,6.000000,5.196267,5181.096191,6.942523
,1565,642383.366524,4093130.686057,1.964061,13.000000,10.000000,10.000000,18.000000,6.143263,5336.606933,8.223233
,1566,616116.873264,4010924.596599,4.879261,13.000000,5.000000,12.000000,10.000000,6.842666,5924.067382,8.353548
,1567,636395.896048,4090107.818312,3.024237,17.000000,13.000000,14.000000,14.000000,6.404661,5502.764160,8.200792
,1568,629818.348321,4074535.321150,1.866592,17.000000,9.000000,15.000000,13.000000,8.273638,5544.871093,7.816933
,1569,633449.749275,4020577.643556,1.732636,6.000000,4.000000,7.000000,7.000000,6.961880,5706.540527,8.890162
,1570,607981.849779,3982210.626047,4.971599,14.000000,12.000000,14.000000,11.000000,7.160470,6118.179687,8.576776
,1571,649314.807052,4050778.566856,11.635458,31.000000,23.000000,25.000000,21.000000,6.155965,6694.175292,9.136619
,1572,628092.366788,4055171.333615,0.376937,20.000000,18.000000,14.000000,16.000000,7.793477,5098.071777,7.863784
,1573,606268.031211,4077879.304903,0.031444,2.000000,0.000000,0.000000,3.000000,11.887610,5075.011230,6.098428
,1574,629739.272714,4087514.027262,1.092991,8.000000,2.000000,1.000000,6.000000,6.729274,5264.540039,7.239374
,1575,611785.823498,3967244.800159,10.530125,21.000000,19.000000,19.000000,14.000000,6.409928,6241.681640,9.331501
,1576,622533.704874,4006346.937816,2.460432,13.000000,12.000000,10.000000,9.000000,6.611156,5663.310546,8.240949
,1577,647995.958649,4048873.515095,4.969366,21.000000,17.000000,21.000000,19.000000,6.313586,6119.649902,9.030320
,1578,576081.940095,4054273.594188,6.669433,7.000000,5.000000,255.000000,2.000000,5.613855,5775.922363,7.785830
,1579,614392.535531,4053062.679447,1.461508,9.000000,4.000000,2.000000,3.000000,15.298954,5406.747070,7.108272
,1580,617643.402825,4093941.901480,3.444711,13.000000,7.000000,3.000000,10.000000,5.581422,4884.242675,6.679137
,1581,619991.282693,3985940.537423,0.154679,8.000000,7.000000,13.000000,5.000000,8.683403,5782.951171,8.306303
,1582,607220.758951,4052746.710784,0.927748,15.000000,5.000000,14.000000,13.000000,6.893366,5423.966308,7.308665
,1583,625722.067940,3964242.180973,1.272089,24.000000,24.000000,21.000000,24.000000,14.990232,6275.482421,9.712997
,1584,636614.691399,4029352.256988,7.551377,15.000000,12.000000,12.000000,14.000000,6.875979,5771.436523,8.779532
,1585,611272.382070,3992834.717678,0.084393,12.000000,8.000000,11.000000,11.000000,9.289576,5886.347656,8.110633
,1586,585821.204753,4065888.796390,1.275171,9.000000,8.000000,7.000000,7.000000,6.575166,5522.037109,6.897248
,1587,633148.040213,4067371.497822,2.577008,13.000000,10.000000,9.000000,12.000000,6.564863,5762.525878,8.733862
,1588,571631.076623,4072665.277959,5.364504,11.000000,11.000000,9.000000,7.000000,5.831641,5581.948730,7.123626
,1589,639855.100670,4077493.339421,5.365576,11.000000,10.000000,12.000000,10.000000,9.342833,5522.212890,7.999217
,1590,627876.851099,3979058.292016,2.045689,8.000000,6.000000,6.000000,4.000000,6.102581,5780.367675,9.272839
,1591,622199.439820,4029895.207502,2.176600,14.000000,5.000000,10.000000,9.000000,7.650069,5485.709960,7.611421
,1592,590687.590895,4094266.438531,6.027416,7.000000,5.000000,6.000000,5.000000,5.021966,4926.852050,5.631893
,1593,576839.933040,4092505.308337,4.858469,8.000000,8.000000,9.000000,9.000000,5.930729,5466.318847,5.525593
,1594,621566.394218,4070447.016793,1.975378,13.000000,5.000000,11.000000,5.000000,6.137667,5242.381835,6.695279
,1595,587624.194005,4088010.329557,6.535567,18.000000,16.000000,14.000000,14.000000,7.138198,5011.635253,5.346853
,1596,635432.106868,4095320.286713,2.853266,11.000000,2.000000,6.000000,8.000000,10.760264,5304.843261,8.004729
,1597,665853.653456,4092439.217417,6.231385,9.000000,7.000000,10.000000,7.000000,5.681832,4981.879882,7.200791
,1598,590632.854562,4067640.799321,3.537164,4.000000,5.000000,0.000000,0.000000,7.634399,5265.274414,6.495673
,1599,623484.207919,4078646.657631,2.339855,4.000000,4.000000,1.000000,4.000000,8.047676,5305.614746,6.979531
,1600,615280.123285,3975727.199885,0.708126,19.000000,19.000000,17.000000,15.000000,7.163532,6022.986328,8.817721
,1601,615207.984342,4037123.995977,0.801706,13.000000,6.000000,12.000000,8.000000,8.138213,5694.053710,8.204335
,1602,572694.859531,4076121.806235,3.251014,15.000000,10.000000,9.000000,11.000000,6.737848,5902.180664,7.604728
,1603,668340.429645,4093729.598697,9.963241,2.000000,0.000000,1.000000,0.000000,5.617943,4878.425781,7.070476
,1604,562678.821353,4061478.123761,6.300006,13.000000,11.000000,12.000000,11.000000,7.542645,5942.551269,8.581107
,1605,622064.355686,4040314.314488,88.625526,21.000000,16.000000,8.000000,7.000000,3.026995,5780.995117,7.603153
,1606,618533.032751,4027324.776629,0.405443,8.000000,4.000000,9.000000,4.000000,8.413090,5456.042480,7.811421
,1607,621513.802500,3963715.572140,1.658775,18.000000,17.000000,22.000000,14.000000,9.308071,6249.680664,9.598824
,1608,603543.327949,4084700.558940,4.269622,12.000000,11.000000,13.000000,14.000000,7.669335,5389.946777,6.508271
,1609,624117.543835,4003633.216928,8.961073,20.000000,18.000000,15.000000,13.000000,6.822609,5724.093750,8.582681
,1610,634695.719746,4027182.328525,3.352781,15.000000,11.000000,10.000000,11.000000,5.608550,5721.156250,8.633863
,1611,620791.680068,4007503.338423,5.123411,17.000000,14.000000,11.000000,13.000000,5.877604,5672.599121,8.194099
,1612,629612.310366,4029780.398095,9.027198,0.000000,5.000000,0.000000,0.000000,7.326056,5341.170410,7.724413
,1613,599657.658164,4044437.330521,2.012259,4.000000,0.000000,6.000000,2.000000,9.296993,5591.001953,7.704728
,1614,629263.582310,3993522.919827,3.022782,5.000000,0.000000,3.000000,1.000000,7.503787,5575.243652,9.199217
,1615,665038.390971,4093526.229011,3.615311,9.000000,0.000000,4.000000,3.000000,8.828991,5046.160644,7.322838
,1616,602878.692294,4088275.195758,4.864745,13.000000,11.000000,11.000000,11.000000,7.028048,4879.993652,6.365751
,1617,621020.721204,4059687.807496,3.067547,13.000000,12.000000,6.000000,9.000000,7.776798,5121.567382,6.654334
,1618,632578.837173,3996773.431818,16.532508,9.000000,3.000000,5.000000,5.000000,6.410832,5749.992675,9.713785
,1619,633838.202695,4035767.173153,24.458181,16.000000,0.000000,8.000000,2.000000,5.230741,5499.062500,8.096855
,1620,639897.682825,4033995.553098,1.591043,15.000000,12.000000,14.000000,12.000000,7.452504,5834.454101,8.617327
,1621,588297.026030,4061493.336667,1.210905,8.000000,11.000000,5.000000,8.000000,11.750594,5646.894042,7.191342
,1622,609659.021145,4093281.642988,5.132260,8.000000,0.000000,6.000000,4.000000,6.569046,5197.560058,6.423625
,1623,616586.663589,4056739.920211,14.797724,5.000000,1.000000,255.000000,3.000000,5.510101,5496.058105,7.155909
,1624,608189.739667,3988717.405445,2.890668,16.000000,15.000000,12.000000,12.000000,5.756780,6091.830566,8.397248
,1625,638843.331903,4044259.091382,3.759305,8.000000,8.000000,6.000000,7.000000,9.049424,5398.899414,8.407485
,1626,558971.665130,4088377.916899,1.084812,6.000000,0.000000,4.000000,3.000000,11.581172,5097.861816,6.204334
,1627,596695.764985,4049118.243504,2.081032,13.000000,8.000000,11.000000,10.000000,6.085236,5644.851074,7.703547
,1628,621458.293906,3994583.312479,3.321079,16.000000,19.000000,14.000000,16.000000,7.004235,5635.601074,8.161027
,1629,608022.043556,4040116.353442,1.947501,15.000000,10.000000,12.000000,10.000000,9.958646,5762.699707,8.175989
,1630,598368.742695,4057415.850221,1.775131,11.000000,6.000000,9.000000,7.000000,6.244462,5322.892089,6.901184
,1631,667189.772760,4086536.436336,44.091083,16.000000,10.000000,7.000000,8.000000,5.111456,5372.556152,7.687405
,1632,602579.936260,4060121.150989,0.138223,12.000000,6.000000,255.000000,11.000000,12.164920,5214.989746,6.590554
,1633,617657.840777,4042770.375693,3.800246,12.000000,9.000000,255.000000,11.000000,7.562697,5673.956054,8.056697
,1634,612642.676197,3993341.291287,1.373258,12.000000,17.000000,9.000000,14.000000,6.500968,5861.602050,8.028744
,1635,640926.186151,4069669.612732,6.758935,11.000000,9.000000,11.000000,9.000000,6.005999,5564.421386,8.264178
,1636,631707.639600,4033551.514859,22.777090,11.000000,1.000000,1.000000,2.000000,3.692518,5427.569335,7.960634
,1637,633535.243168,4083433.242328,2.990601,11.000000,11.000000,255.000000,10.000000,8.556003,5259.641601,7.336224
,1638,648637.611610,4092672.746538,1.869519,14.000000,6.000000,12.000000,13.000000,6.192555,5469.644531,8.286225
,1639,600721.291584,4045963.968499,2.377024,6.000000,0.000000,5.000000,2.000000,5.952377,5515.214843,7.648823
,1640,595277.595719,4054374.305081,1.290267,11.000000,8.000000,11.000000,10.000000,8.172618,5612.917968,7.217720
,1641,625668.752166,4008790.463856,0.364397,10.000000,0.000000,7.000000,11.000000,7.826945,5436.251464,8.348429
,1642,587790.005991,4046234.924874,3.115443,15.000000,14.000000,12.000000,12.000000,7.068136,5690.985351,7.877563
,1643,617333.527608,4066762.918719,1.387875,8.000000,4.000000,7.000000,7.000000,7.589138,5333.326660,6.699216
,1644,587943.956474,4063425.001586,4.132093,7.000000,7.000000,6.000000,6.000000,10.235781,5631.895507,7.111421
,1645,569926.376658,4092723.736784,0.000000,0.000000,0.000000,0.000000,0.000000,13.253391,5198.045410,6.524806
,1646,634541.841968,4030518.230075,4.980036,12.000000,15.000000,13.000000,13.000000,7.158750,5622.446777,8.438587
,1647,591794.854103,4065105.402197,0.593696,7.000000,4.000000,6.000000,7.000000,7.339439,5556.180664,7.094098
,1648,593298.579351,4085492.638214,1.909811,12.000000,6.000000,12.000000,11.000000,7.557470,5021.730957,5.948428
,1649,631594.827817,4074502.966001,1.237196,16.000000,13.000000,13.000000,16.000000,10.294532,5441.191894,7.909452
,1650,626163.410255,3988866.715970,3.192248,9.000000,12.000000,7.000000,8.000000,9.988287,5871.418945,9.135044
,1651,637223.911528,4090538.620553,1.481401,18.000000,12.000000,14.000000,14.000000,7.118606,5478.286132,8.234650
,1652,629938.593198,4033014.006473,4.566647,6.000000,4.000000,5.000000,0.000000,5.299525,5383.657714,7.770082
,1653,640682.949748,4029703.724891,5.471957,18.000000,19.000000,17.000000,17.000000,6.910367,5997.422363,8.928351
,1654,619728.033389,4072728.404101,6.602675,20.000000,13.000000,12.000000,11.000000,6.540235,5028.708007,6.651185
,1655,588056.202770,4054324.414014,3.197327,8.000000,11.000000,6.000000,8.000000,5.655946,5501.789062,7.167326
,1656,561703.537235,4087805.924806,1.797872,6.000000,2.000000,5.000000,2.000000,7.618017,5129.613281,6.426775
,1657,602252.368696,4094781.473729,4.385948,5.000000,2.000000,4.000000,4.000000,6.033001,4857.317382,6.273231
,1658,619473.115153,4000386.403670,2.499788,15.000000,13.000000,11.000000,11.000000,7.000572,5693.474609,8.125595
,1659,582497.505649,4043177.311862,6.580225,11.000000,14.000000,9.000000,10.000000,6.032781,5922.341308,8.175989
,1660,622411.538994,4025777.507162,22.462060,19.000000,17.000000,13.000000,14.000000,4.399591,5488.420898,7.662602
,1661,608561.452028,4033149.078836,1.207918,8.000000,1.000000,8.000000,7.000000,7.727784,5934.294433,8.524807
